id,ts,coin,horizon_hours,chosen_variant,chosen_p_up,lca_score,comparison_count,corrected_alpha,cleared_gate,k_sel,reason,prediction_ts,scores_json
532,1787722578475,BTC,24,original,1,0.5,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >37.9pts above 50%, best was challenger_calibrated at +0.0pts on n=10) -- defaulting to Original k-NN.",1787722565660,"[{""variant"":""original"",""p_up"":1,""lca"":0.308,""n_matched"":13},{""variant"":""experimental"",""p_up"":1,""lca"":0.4,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.538,""lca"":0.4,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.75,""lca"":0.308,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.75,""lca"":0.308,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.786,""lca"":0.5,""n_matched"":10}]"
533,1787722594165,LINK,24,original,0.6,0.42857142857142855,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >32.0pts above 50%, best was calibrated at +-7.1pts on n=14) -- defaulting to Original k-NN.",1787722588594,"[{""variant"":""original"",""p_up"":0.6,""lca"":0.417,""n_matched"":12},{""variant"":""experimental"",""p_up"":0.607,""lca"":0.417,""n_matched"":12},{""variant"":""calibrated"",""p_up"":0.643,""lca"":0.429,""n_matched"":14},{""variant"":""challenger_flat"",""p_up"":0.6,""lca"":0.385,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.6,""lca"":0.385,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.559,""lca"":0.333,""n_matched"":15}]"
534,1787722608596,ETH,24,original,0.7333333333333333,1,3,0.016666666666666666,1,9,"original locally outperformed (100% correct on 8 same-direction matches among the 9 most similar historical moments), clearing the significance bar for 3 variant(s) compared.",1787722604454,"[{""variant"":""original"",""p_up"":0.733,""lca"":1,""n_matched"":8},{""variant"":""experimental"",""p_up"":0.701,""lca"":1,""n_matched"":8},{""variant"":""calibrated"",""p_up"":0.733,""lca"":1,""n_matched"":8}]"
535,1787739828128,BTC,24,challenger_calibrated,0.205,1,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (100% correct on 7 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787739819287,"[{""variant"":""original"",""p_up"":1,""lca"":0.067,""n_matched"":15},{""variant"":""experimental"",""p_up"":1,""lca"":0.067,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.564,""lca"":0.067,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.95,""lca"":0.067,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.95,""lca"":0.067,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.205,""lca"":1,""n_matched"":7}]"
536,1787739844127,LINK,24,original,0.8666666666666667,0.5384615384615384,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >33.2pts above 50%, best was original at +3.8pts on n=13) -- defaulting to Original k-NN.",1787739838312,"[{""variant"":""original"",""p_up"":0.867,""lca"":0.538,""n_matched"":13},{""variant"":""experimental"",""p_up"":0.792,""lca"":0.538,""n_matched"":13},{""variant"":""calibrated"",""p_up"":0.767,""lca"":0.462,""n_matched"":13},{""variant"":""challenger_flat"",""p_up"":0.867,""lca"":0.538,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.867,""lca"":0.538,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.629,""lca"":0.467,""n_matched"":15}]"
537,1787740055188,ETH,24,original,0.5333333333333333,1,3,0.016666666666666666,1,9,"original locally outperformed (100% correct on 8 same-direction matches among the 9 most similar historical moments), clearing the significance bar for 3 variant(s) compared.",1787740050923,"[{""variant"":""original"",""p_up"":0.533,""lca"":1,""n_matched"":8},{""variant"":""experimental"",""p_up"":0.575,""lca"":1,""n_matched"":8},{""variant"":""calibrated"",""p_up"":0.533,""lca"":1,""n_matched"":8}]"
538,1787752785542,BTC,24,challenger_calibrated,0.205,1,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (100% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787752774981,"[{""variant"":""original"",""p_up"":1,""lca"":0.067,""n_matched"":15},{""variant"":""experimental"",""p_up"":1,""lca"":0.067,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.564,""lca"":0.067,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.95,""lca"":0.067,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.95,""lca"":0.067,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.205,""lca"":1,""n_matched"":10}]"
539,1787752793437,LINK,24,original,0.8666666666666667,0.23076923076923078,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >33.2pts above 50%, best was original at +-26.9pts on n=13) -- defaulting to Original k-NN.",1787752787786,"[{""variant"":""original"",""p_up"":0.867,""lca"":0.231,""n_matched"":13},{""variant"":""experimental"",""p_up"":1,""lca"":0.231,""n_matched"":13},{""variant"":""calibrated"",""p_up"":0.767,""lca"":0.214,""n_matched"":14},{""variant"":""challenger_flat"",""p_up"":0.867,""lca"":0.231,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.867,""lca"":0.231,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.629,""lca"":0.2,""n_matched"":15}]"
540,1787752798726,ETH,24,original,0.6,1,3,0.016666666666666666,1,9,"original locally outperformed (100% correct on 8 same-direction matches among the 9 most similar historical moments), clearing the significance bar for 3 variant(s) compared.",1787752794244,"[{""variant"":""original"",""p_up"":0.6,""lca"":1,""n_matched"":8},{""variant"":""experimental"",""p_up"":0.649,""lca"":1,""n_matched"":8},{""variant"":""calibrated"",""p_up"":0.6,""lca"":1,""n_matched"":8}]"
541,1787752869244,LINK,24,original,0.8666666666666667,0.3076923076923077,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >33.2pts above 50%, best was original at +-19.2pts on n=13) -- defaulting to Original k-NN.",1787752863076,"[{""variant"":""original"",""p_up"":0.867,""lca"":0.308,""n_matched"":13},{""variant"":""experimental"",""p_up"":1,""lca"":0.308,""n_matched"":13},{""variant"":""calibrated"",""p_up"":0.767,""lca"":0.286,""n_matched"":14},{""variant"":""challenger_flat"",""p_up"":0.867,""lca"":0.308,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.867,""lca"":0.308,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.629,""lca"":0.267,""n_matched"":15}]"
542,1787753056716,BTC,24,challenger_calibrated,0.205,1,6,0.008333333333333333,1,15,"challenger_calibrated locally outperformed (100% correct on 10 same-direction matches among the 15 most similar historical moments), clearing the significance bar for 6 variant(s) compared.",1787753049557,"[{""variant"":""original"",""p_up"":1,""lca"":0.067,""n_matched"":15},{""variant"":""experimental"",""p_up"":1,""lca"":0.067,""n_matched"":15},{""variant"":""calibrated"",""p_up"":0.564,""lca"":0.067,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.95,""lca"":0.067,""n_matched"":15},{""variant"":""challenger_tilted"",""p_up"":0.95,""lca"":0.067,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.205,""lca"":1,""n_matched"":10}]"
543,1787787030199,BTC,24,original,0.6,0.625,5,0.01,0,15,"No variant's local edge cleared the significance bar (needed >41.1pts above 50%, best was challenger_calibrated at +12.5pts on n=8) -- defaulting to Original k-NN.",1787787021601,"[{""variant"":""original"",""p_up"":0.6,""lca"":0.231,""n_matched"":13},{""variant"":""calibrated"",""p_up"":0.719,""lca"":0.333,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.55,""lca"":0.231,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.55,""lca"":0.231,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.636,""lca"":0.625,""n_matched"":8}]"
544,1787787060978,LINK,24,original,0,1,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >69.1pts above 50%, best was challenger_flat at +50.0pts on n=3) -- defaulting to Original k-NN.",1787787055416,"[{""variant"":""original"",""p_up"":0,""lca"":0.667,""n_matched"":3},{""variant"":""experimental"",""p_up"":0,""lca"":0.667,""n_matched"":3},{""variant"":""calibrated"",""p_up"":0.674,""lca"":0.286,""n_matched"":14},{""variant"":""challenger_flat"",""p_up"":0.25,""lca"":1,""n_matched"":3},{""variant"":""challenger_tilted"",""p_up"":0.25,""lca"":1,""n_matched"":3},{""variant"":""challenger_calibrated"",""p_up"":0.8,""lca"":0.2,""n_matched"":15}]"
545,1787787079936,ETH,24,original,0.5333333333333333,0.8333333333333334,3,0.016666666666666666,0,10,"No variant's local edge cleared the significance bar (needed >43.4pts above 50%, best was original at +33.3pts on n=6) -- defaulting to Original k-NN.",1787787075590,"[{""variant"":""original"",""p_up"":0.533,""lca"":0.833,""n_matched"":6},{""variant"":""experimental"",""p_up"":0.514,""lca"":0.833,""n_matched"":6},{""variant"":""calibrated"",""p_up"":0.533,""lca"":0.833,""n_matched"":6}]"
546,1787788581136,BTC,24,original,0.6,0.625,5,0.01,0,15,"No variant's local edge cleared the significance bar (needed >41.1pts above 50%, best was challenger_calibrated at +12.5pts on n=8) -- defaulting to Original k-NN.",1787787021601,"[{""variant"":""original"",""p_up"":0.6,""lca"":0.231,""n_matched"":13},{""variant"":""calibrated"",""p_up"":0.719,""lca"":0.333,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.55,""lca"":0.231,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.55,""lca"":0.231,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.636,""lca"":0.625,""n_matched"":8}]"
547,1787788620499,LINK,24,original,0.6744186046511628,0.125,2,0.025,0,15,"No variant's local edge cleared the significance bar (needed >34.6pts above 50%, best was calibrated at +-37.5pts on n=8) -- defaulting to Original k-NN.",1787787095439,"[{""variant"":""calibrated"",""p_up"":0.674,""lca"":0.125,""n_matched"":8},{""variant"":""challenger_calibrated"",""p_up"":0.8,""lca"":0,""n_matched"":15}]"
548,1787788657165,LINK,12,original,0,0.6666666666666666,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >69.1pts above 50%, best was original at +16.7pts on n=3) -- defaulting to Original k-NN.",1787787095608,"[{""variant"":""original"",""p_up"":0,""lca"":0.667,""n_matched"":3},{""variant"":""experimental"",""p_up"":0,""lca"":0.667,""n_matched"":3},{""variant"":""calibrated"",""p_up"":0.5,""lca"":0.4,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.692,""lca"":0.455,""n_matched"":11},{""variant"":""challenger_tilted"",""p_up"":0.692,""lca"":0.455,""n_matched"":11},{""variant"":""challenger_calibrated"",""p_up"":0.813,""lca"":0.417,""n_matched"":12}]"
549,1787788657447,LINK,24,original,0.6744186046511628,0.125,2,0.025,0,15,"No variant's local edge cleared the significance bar (needed >34.6pts above 50%, best was calibrated at +-37.5pts on n=8) -- defaulting to Original k-NN.",1787787095439,"[{""variant"":""calibrated"",""p_up"":0.674,""lca"":0.125,""n_matched"":8},{""variant"":""challenger_calibrated"",""p_up"":0.8,""lca"":0,""n_matched"":15}]"
550,1787788657671,BTC,24,original,0.6,0.625,5,0.01,0,15,"No variant's local edge cleared the significance bar (needed >41.1pts above 50%, best was challenger_calibrated at +12.5pts on n=8) -- defaulting to Original k-NN.",1787787021601,"[{""variant"":""original"",""p_up"":0.6,""lca"":0.231,""n_matched"":13},{""variant"":""calibrated"",""p_up"":0.719,""lca"":0.333,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.55,""lca"":0.231,""n_matched"":13},{""variant"":""challenger_tilted"",""p_up"":0.55,""lca"":0.231,""n_matched"":13},{""variant"":""challenger_calibrated"",""p_up"":0.636,""lca"":0.625,""n_matched"":8}]"
551,1787788657935,BTC,12,original,0.4,0.5,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >42.3pts above 50%, best was original at +0.0pts on n=8) -- defaulting to Original k-NN.",1787706730053,"[{""variant"":""original"",""p_up"":0.4,""lca"":0.5,""n_matched"":8},{""variant"":""experimental"",""p_up"":0,""lca"":0.5,""n_matched"":8},{""variant"":""calibrated"",""p_up"":0.588,""lca"":0.429,""n_matched"":7},{""variant"":""challenger_flat"",""p_up"":0.75,""lca"":0.286,""n_matched"":7},{""variant"":""challenger_tilted"",""p_up"":0.75,""lca"":0.286,""n_matched"":7},{""variant"":""challenger_calibrated"",""p_up"":0.677,""lca"":0.333,""n_matched"":6}]"
552,1787788683815,ETH,24,original,0.5333333333333333,0.8333333333333334,3,0.016666666666666666,0,10,"No variant's local edge cleared the significance bar (needed >43.4pts above 50%, best was original at +33.3pts on n=6) -- defaulting to Original k-NN.",1787787075590,"[{""variant"":""original"",""p_up"":0.533,""lca"":0.833,""n_matched"":6},{""variant"":""experimental"",""p_up"":0.514,""lca"":0.833,""n_matched"":6},{""variant"":""calibrated"",""p_up"":0.533,""lca"":0.833,""n_matched"":6}]"
553,1787800364679,BTC,24,original,0.75,0.25,2,0.025,0,15,"No variant's local edge cleared the significance bar (needed >34.6pts above 50%, best was challenger_calibrated at +-25.0pts on n=8) -- defaulting to Original k-NN.",1787799626127,"[{""variant"":""calibrated"",""p_up"":0.509,""lca"":0.2,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.75,""lca"":0.25,""n_matched"":8}]"
554,1787800371694,LINK,24,original,0.7209302325581395,0.2,2,0.025,0,15,"No variant's local edge cleared the significance bar (needed >43.8pts above 50%, best was calibrated at +-30.0pts on n=5) -- defaulting to Original k-NN.",1787788823584,"[{""variant"":""calibrated"",""p_up"":0.721,""lca"":0.2,""n_matched"":5},{""variant"":""challenger_calibrated"",""p_up"":0.8,""lca"":0.067,""n_matched"":15}]"
555,1787800373427,BTC,24,original,0.75,0.25,2,0.025,0,15,"No variant's local edge cleared the significance bar (needed >34.6pts above 50%, best was challenger_calibrated at +-25.0pts on n=8) -- defaulting to Original k-NN.",1787799626127,"[{""variant"":""calibrated"",""p_up"":0.509,""lca"":0.2,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.75,""lca"":0.25,""n_matched"":8}]"
556,1787800787105,BTC,24,original,0.75,0.25,2,0.025,0,15,"No variant's local edge cleared the significance bar (needed >34.6pts above 50%, best was challenger_calibrated at +-25.0pts on n=8) -- defaulting to Original k-NN.",1787799626127,"[{""variant"":""calibrated"",""p_up"":0.509,""lca"":0.2,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.75,""lca"":0.25,""n_matched"":8}]"
557,1787814281122,BTC,24,original,0.659,0.25,2,0.025,0,15,"No variant's local edge cleared the significance bar (needed >34.6pts above 50%, best was challenger_calibrated at +-25.0pts on n=8) -- defaulting to Original k-NN.",1787799626127,"[{""variant"":""calibrated"",""p_up"":0.649,""lca"":0.2,""n_matched"":15},{""variant"":""challenger_calibrated"",""p_up"":0.659,""lca"":0.25,""n_matched"":8}]"
558,1787830756764,BTC,24,original,0,0.8571428571428571,6,0.008333333333333333,0,15,"No variant's local edge cleared the significance bar (needed >45.2pts above 50%, best was challenger_calibrated at +35.7pts on n=7) -- defaulting to Original k-NN.",1787799626127,"[{""variant"":""original"",""p_up"":0,""lca"":0.667,""n_matched"":3},{""variant"":""experimental"",""p_up"":0,""lca"":0.667,""n_matched"":3},{""variant"":""calibrated"",""p_up"":0.541,""lca"":0.2,""n_matched"":15},{""variant"":""challenger_flat"",""p_up"":0.25,""lca"":0.667,""n_matched"":3},{""variant"":""challenger_tilted"",""p_up"":0.25,""lca"":0.667,""n_matched"":3},{""variant"":""challenger_calibrated"",""p_up"":0.417,""lca"":0.857,""n_matched"":7}]"
559,1787836950575,LINK,24,original,0.7446808510638298,0.2,2,0.025,0,15,"No variant's local edge cleared the significance bar (needed >43.8pts above 50%, best was calibrated at +-30.0pts on n=5) -- defaulting to Original k-NN.",1787788823584,"[{""variant"":""calibrated"",""p_up"":0.745,""lca"":0.2,""n_matched"":5},{""variant"":""challenger_calibrated"",""p_up"":0.789,""lca"":0.067,""n_matched"":15}]"
560,1787836964662,ETH,24,original,0.9333333333333333,0.6666666666666666,3,0.016666666666666666,0,11,"No variant's local edge cleared the significance bar (needed >61.4pts above 50%, best was experimental at +16.7pts on n=3) -- defaulting to Original k-NN.",1787821236634,"[{""variant"":""original"",""p_up"":0.933,""lca"":0.4,""n_matched"":5},{""variant"":""experimental"",""p_up"":0.924,""lca"":0.667,""n_matched"":3},{""variant"":""calibrated"",""p_up"":0.7,""lca"":0.4,""n_matched"":5}]"
561,1787836978363,LINK,24,original,0.7446808510638298,0.2,2,0.025,0,15,"No variant's local edge cleared the significance bar (needed >43.8pts above 50%, best was calibrated at +-30.0pts on n=5) -- defaulting to Original k-NN.",1787788823584,"[{""variant"":""calibrated"",""p_up"":0.745,""lca"":0.2,""n_matched"":5},{""variant"":""challenger_calibrated"",""p_up"":0.789,""lca"":0.067,""n_matched"":15}]"
